film_code,cinema_code,total_sales,tickets_sold,tickets_out,show_time,occu_perc,ticket_price,ticket_use,capacity,month,quarter,day,year
1481,365,350000,5,0,2,0.81,70000.0,5,617.283950617284,8,3,4,2018
1481,162,420000,7,0,1,0.72,60000.0,7,972.2222222222224,8,3,4,2018
1481,181,700000,7,0,3,1.56,100000.0,7,448.71794871794873,8,3,4,2018
1481,482,1470000,49,0,1,18.15,30000.0,49,269.9724517906336,8,3,4,2018
1481,115,1500000,30,0,1,34.09,50000.0,30,88.0023467292461,8,3,4,2018
1481,518,1580000,26,0,2,23.64,60769.230769230766,26,109.98307952622672,8,3,4,2018
1498,141,14250000,95,0,4,21.99,150000.0,95,432.0145520691224,8,3,4,2018
1498,352,13440000,168,0,3,53.16,80000.0,168,316.0270880361174,8,3,4,2018
1498,115,12050000,241,0,4,25.24,50000.0,241,954.8335974643423,8,3,4,2018
1498,524,11200000,140,0,6,24.31,80000.0,140,575.8946935417524,8,3,4,2018
1498,513,3720000,62,0,1,25.0,60000.0,62,248.0,8,3,4,2018
1498,253,3990000,114,0,2,60.0,35000.0,114,190.0,8,3,4,2018
1498,245,4410000,63,0,5,30.0,70000.0,63,210.0,8,3,4,2018
1498,452,4800000,32,0,1,16.41,150000.0,32,195.00304692260815,8,3,4,2018
1498,259,5280000,66,0,1,20.75,80000.0,66,318.0722891566265,8,3,4,2018
1498,475,5880000,84,0,8,7.24,70000.0,84,1160.2209944751382,8,3,4,2018
1498,210,6200000,62,0,3,17.66,100000.0,62,351.07587768969427,8,3,4,2018
1493,546,3600000,24,0,2,18.46,150000.0,24,130.01083423618633,8,3,4,2018
1498,450,6450000,43,0,3,11.38,150000.0,43,377.8558875219683,8,3,4,2018
1498,83,6800000,136,0,2,47.22,50000.0,136,288.01355357899195,8,3,4,2018
1498,163,6960000,58,0,3,46.4,120000.0,58,125.0,8,3,4,2018
1498,187,7040000,88,0,7,8.44,80000.0,88,1042.654028436019,8,3,4,2018
1498,344,7130000,56,0,4,5.32,127321.42857142857,56,1052.6315789473683,8,3,4,2018
1498,431,9120000,152,0,6,56.09,60000.0,152,270.9930468889285,8,3,4,2018
1498,34,9720000,81,0,3,24.55,120000.0,81,329.938900203666,8,3,4,2018
1498,396,10250000,130,0,6,15.48,78846.15384615384,130,839.7932816537468,8,3,4,2018
1498,522,6480000,93,8,4,26.35,69677.41935483871,85,352.94117647058823,8,3,4,2018
1494,518,720000,12,0,1,15.19,60000.0,12,78.99934167215274,8,3,4,2018
1493,164,3500000,51,0,4,10.6,68627.45098039215,51,481.13207547169816,8,3,4,2018
1493,223,3010000,43,0,12,1.64,70000.0,43,2621.951219512196,8,3,4,2018
1498,453,680000,17,0,2,34.0,40000.0,17,50.0,8,3,4,2018
1498,515,700000,14,0,1,2.69,50000.0,14,520.446096654275,8,3,4,2018
1498,91,720000,6,0,3,0.44,120000.0,6,1363.6363636363635,8,3,4,2018
1498,82,720000,9,0,6,0.51,80000.0,9,1764.7058823529412,8,3,4,2018
1498,170,770000,11,0,2,1.08,70000.0,11,1018.5185185185184,8,3,4,2018
1498,511,800000,16,0,1,5.33,50000.0,16,300.187617260788,8,3,4,2018
1498,277,880000,11,0,1,3.01,80000.0,11,365.4485049833887,8,3,4,2018
1498,414,880000,11,0,1,7.64,80000.0,11,143.97905759162305,8,3,4,2018
1498,430,900000,9,0,1,11.84,100000.0,9,76.01351351351352,8,3,4,2018
1498,365,910000,13,0,4,1.05,70000.0,13,1238.095238095238,8,3,4,2018
1498,184,960000,12,0,1,6.15,80000.0,12,195.1219512195122,8,3,4,2018
1498,359,960000,16,0,2,3.81,60000.0,16,419.9475065616798,8,3,4,2018
1498,514,1040000,13,0,2,5.59,80000.0,13,232.5581395348837,8,3,4,2018
1498,472,1050000,15,0,1,5.21,70000.0,15,287.90786948176583,8,3,4,2018
1498,194,1050000,21,0,1,7.98,50000.0,21,263.1578947368421,8,3,4,2018
1498,285,600000,6,0,1,10.0,100000.0,6,60.0,8,3,4,2018
1498,471,1120000,14,0,1,4.0,80000.0,14,350.0,8,3,4,2018
1498,499,600000,6,0,1,3.03,100000.0,6,198.01980198019805,8,3,4,2018
1498,182,500000,10,0,1,1.76,50000.0,10,568.1818181818181,8,3,4,2018
1494,247,360000,7,0,1,17.5,51428.57142857143,7,40.0,8,3,4,2018
1494,266,1050000,7,0,1,4.29,150000.0,7,163.17016317016316,8,3,4,2018
1494,499,1200000,12,0,1,6.06,100000.0,12,198.01980198019805,8,3,4,2018
1494,166,1925000,29,0,2,6.11,66379.31034482758,29,474.6317512274959,8,3,4,2018
1494,489,5280000,66,0,3,71.74,80000.0,66,91.99888486200167,8,3,4,2018
1494,513,5520000,92,0,1,37.25,60000.0,92,246.9798657718121,8,3,4,2018
1492,238,420000,7,0,3,1.13,60000.0,7,619.4690265486727,8,3,4,2018
1498,476,100000,2,0,2,0.18,50000.0,2,1111.111111111111,8,3,4,2018
1498,509,150000,3,0,1,1.17,50000.0,3,256.4102564102564,8,3,4,2018
1498,397,225000,9,0,1,2.69,25000.0,9,334.57249070631974,8,3,4,2018
1498,55,240000,3,0,1,1.11,80000.0,3,270.27027027027026,8,3,4,2018
1498,286,350000,5,0,1,2.0,70000.0,5,250.0,8,3,4,2018
1498,531,360000,6,0,1,4.26,60000.0,6,140.84507042253523,8,3,4,2018
1497,339,120000,2,0,4,0.17,60000.0,2,1176.470588235294,8,3,4,2018
1498,492,360000,6,0,1,2.88,60000.0,6,208.33333333333331,8,3,4,2018
1498,299,500000,10,0,1,2.14,50000.0,10,467.2897196261682,8,3,4,2018
1498,362,1120000,16,0,2,5.02,70000.0,16,318.7250996015936,8,3,4,2018
1498,181,1200000,13,0,3,2.89,92307.69230769233,13,449.8269896193771,8,3,4,2018
1498,503,1280000,16,0,2,16.16,80000.0,16,99.009900990099,8,3,4,2018
1493,214,1575000,63,0,3,6.03,25000.0,63,1044.776119402985,8,3,4,2018
1493,528,1610000,25,1,1,6.63,64400.0,24,377.0739064856712,8,3,4,2018
1493,492,1740000,33,0,1,15.87,52727.27272727273,33,207.93950850661628,8,3,4,2018
1493,300,1760000,22,0,1,6.77,80000.0,22,324.96307237813886,8,3,4,2018
1493,453,1820000,26,0,1,16.88,70000.0,26,154.02843601895734,8,3,4,2018
1493,245,2170000,31,0,2,36.9,70000.0,31,84.01084010840108,8,3,4,2018
1493,186,2300000,23,0,2,2.27,100000.0,23,1013.215859030837,8,3,4,2018
1493,380,2320000,31,0,2,9.12,74838.70967741935,31,339.9122807017544,8,3,4,2018
1493,144,2320000,29,0,4,1.88,80000.0,29,1542.5531914893618,8,3,4,2018
1493,183,2400000,24,0,1,5.33,100000.0,24,450.281425891182,8,3,4,2018
1493,201,2450000,35,0,4,6.16,70000.0,35,568.1818181818181,8,3,4,2018
1493,172,2480000,31,0,4,7.47,80000.0,31,414.9933065595717,8,3,4,2018
1493,191,2550000,51,0,3,3.23,50000.0,51,1578.9473684210525,8,3,4,2018
1493,181,2550000,28,0,4,3.29,91071.42857142857,28,851.063829787234,8,3,4,2018
1493,222,2720000,34,0,2,14.17,80000.0,34,239.9435426958363,8,3,4,2018
1493,312,1360000,17,0,6,3.28,80000.0,17,518.2926829268293,8,3,4,2018
1493,196,1200000,15,0,3,8.33,80000.0,15,180.0720288115246,8,3,4,2018
1493,231,1100000,22,0,7,0.6,50000.0,22,3666.666666666667,8,3,4,2018
1493,225,1050000,15,1,6,1.1,70000.0,14,1363.6363636363635,8,3,4,2018
1498,39,1320000,11,0,3,2.13,120000.0,11,516.4319248826291,8,3,4,2018
1498,338,1360000,18,0,1,8.45,75555.55555555556,18,213.01775147929,8,3,4,2018
1498,528,1400000,19,2,2,7.09,73684.21052631579,17,267.9830747531735,8,3,4,2018
1498,254,1400000,20,0,2,4.05,70000.0,20,493.8271604938273,8,3,4,2018
1498,225,1400000,20,8,2,4.41,70000.0,12,453.51473922902494,8,3,4,2018
1498,120,1400000,14,0,1,3.74,100000.0,14,374.331550802139,8,3,4,2018
1498,64,1500000,30,0,1,9.38,50000.0,30,319.8294243070362,8,3,4,2018
1493,204,3500000,50,0,14,1.16,70000.0,50,4310.344827586207,8,3,4,2018
1498,72,1560000,13,0,1,12.87,120000.0,13,101.010101010101,8,3,4,2018
1493,531,360000,6,0,1,7.32,60000.0,6,81.9672131147541,8,3,4,2018
1493,458,360000,12,0,6,0.63,30000.0,12,1904.7619047619048,8,3,4,2018
1493,482,420000,14,0,1,5.19,30000.0,14,269.74951830443155,8,3,4,2018
1493,215,600000,12,0,5,0.57,50000.0,12,2105.263157894737,8,3,4,2018
1493,480,840000,12,0,1,10.91,70000.0,12,109.99083409715855,8,3,4,2018
1493,534,840000,12,0,3,7.84,70000.0,12,153.0612244897959,8,3,4,2018
1493,338,960000,12,0,1,5.63,80000.0,12,213.14387211367676,8,3,4,2018
1493,514,320000,4,0,2,1.72,80000.0,4,232.5581395348837,8,3,4,2018
1498,426,1080000,18,0,1,8.18,60000.0,18,220.0488997555012,8,3,4,2018
1483,513,9300000,155,0,1,62.5,60000.0,155,248.0,8,3,4,2018
1559,485,18900000,126,0,4,30.88,150000.0,126,408.0310880829016,8,3,4,2018
1554,248,13030000,187,0,3,9.03,69679.14438502674,187,2070.874861572536,8,3,4,2018
1554,154,12900000,188,0,8,7.83,68617.02127659574,188,2401.021711366539,8,3,4,2018
1554,496,12110000,246,0,6,38.14,49227.64227642276,246,644.9921342422654,8,3,4,2018
1554,428,11970000,171,0,2,57.0,70000.0,171,300.0,8,3,4,2018
1554,453,11920000,178,0,7,9.87,66966.29213483146,178,1803.4447821681863,8,3,4,2018
1554,180,11880000,163,0,4,22.27,72883.43558282209,163,731.9263583295914,8,3,4,2018
1554,165,11680000,147,0,5,6.43,79455.78231292516,147,2286.158631415241,8,3,4,2018
1554,164,11620000,166,0,10,8.45,70000.0,166,1964.4970414201184,8,3,4,2018
1554,487,11100000,193,0,5,15.76,57512.95336787565,193,1224.6192893401017,8,3,4,2018
1554,57,10920000,91,0,6,4.46,120000.0,91,2040.358744394619,8,3,4,2018
1554,414,10720000,134,0,3,31.02,80000.0,134,431.97936814958086,8,3,4,2018
1554,430,10700000,114,0,2,63.33,93859.64912280702,114,180.00947418285173,8,3,4,2018
1554,144,10320000,129,0,8,4.18,80000.0,129,3086.124401913876,8,3,4,2018
1554,198,10290000,147,0,5,15.72,70000.0,147,935.114503816794,8,3,4,2018
1554,238,10200000,170,0,3,27.51,60000.0,170,617.9571065067248,8,3,4,2018
1554,531,10020000,167,0,3,39.48,60000.0,167,422.9989868287741,8,3,4,2018
1554,321,10000000,200,0,2,22.94,50000.0,200,871.8395815170009,8,3,4,2018
1554,222,10000000,125,0,6,6.12,80000.0,125,2042.4836601307188,8,3,4,2018
1554,338,9640000,128,0,5,10.69,75312.5,128,1197.3807296538823,8,3,4,2018
1554,142,9550000,108,7,5,7.35,88425.92592592593,101,1469.387755102041,8,3,4,2018
1554,486,9050000,225,0,4,20.09,40222.22222222222,225,1119.9601791936286,8,3,4,2018
1554,50,8760000,73,0,6,3.77,120000.0,73,1936.3395225464192,8,3,4,2018
1554,167,8750000,125,0,10,3.33,70000.0,125,3753.7537537537537,8,3,4,2018
1554,310,8680000,124,0,3,9.19,70000.0,124,1349.292709466812,8,3,4,2018
1554,155,8400000,113,0,6,9.61,74336.2831858407,113,1175.8584807492196,8,3,4,2018
1554,415,8120000,116,0,3,11.51,70000.0,116,1007.8192875760208,8,3,4,2018
1554,120,8100000,81,0,6,3.61,100000.0,81,2243.7673130193907,8,3,4,2018
1554,300,7920000,99,0,3,10.15,80000.0,99,975.3694581280788,8,3,4,2018
1554,194,7850000,157,0,5,5.55,50000.0,157,2828.828828828829,8,3,4,2018
1554,33,13320000,111,0,6,5.14,120000.0,111,2159.533073929961,8,3,4,2018
1554,534,7630000,120,0,3,45.45,63583.333333333336,120,264.026402640264,8,3,4,2018
1554,307,13440000,168,0,6,24.24,80000.0,168,693.0693069306932,8,3,4,2018
1554,175,13800000,230,0,12,4.05,60000.0,230,5679.0123456790125,8,3,4,2018
1554,456,33520000,419,0,6,69.4,80000.0,419,603.7463976945245,8,3,4,2018
1554,35,32850000,657,0,4,98.95,50000.0,657,663.9717028802426,8,3,4,2018
1554,350,30900000,309,0,3,46.4,100000.0,309,665.948275862069,8,3,4,2018
1554,159,30800000,440,0,12,11.71,70000.0,440,3757.472245943637,8,3,4,2018
1554,51,30000000,265,0,13,6.9,113207.54716981133,265,3840.579710144928,8,3,4,2018
1554,442,29280000,402,1,3,63.11,72835.82089552238,401,636.9830454761527,8,3,4,2018
1554,186,28000000,280,0,4,13.83,100000.0,280,2024.5842371655824,8,3,4,2018
1554,380,27950000,312,0,4,17.11,89583.33333333333,312,1823.4950321449448,8,3,4,2018
1554,250,27120000,339,0,12,5.98,80000.0,339,5668.896321070234,8,3,4,2018
1554,291,26860000,397,0,7,28.36,67657.43073047859,397,1399.8589562764455,8,3,4,2018
1554,166,25060000,397,0,6,27.86,63123.425692695215,397,1424.9820531227567,8,3,4,2018
1554,259,23320000,350,0,3,36.69,66628.57142857143,350,953.93840283456,8,3,4,2018
1554,70,23300000,233,8,12,5.32,100000.0,225,4379.699248120301,8,3,4,2018
1554,172,22720000,284,0,8,18.93,80000.0,284,1500.2641310089805,8,3,4,2018
1554,181,22140000,232,0,9,8.24,95431.03448275862,232,2815.533980582524,8,3,4,2018
1554,52,21840000,182,0,6,5.37,120000.0,182,3389.199255121043,8,3,4,2018
1554,32,20920000,210,0,12,3.72,99619.04761904762,210,5645.1612903225805,8,3,4,2018
1554,316,20760000,346,0,8,57.67,60000.0,346,599.9653199237038,8,3,4,2018
1554,141,20700000,149,2,5,11.08,138926.1744966443,147,1344.7653429602888,8,3,4,2018
1554,83,20100000,402,0,8,34.9,50000.0,402,1151.8624641833812,8,3,4,2018
1554,247,19240000,310,0,2,56.16,62064.51612903226,310,551.994301994302,8,3,4,2018
1554,221,18720000,234,0,5,9.34,80000.0,234,2505.353319057816,8,3,4,2018
1554,187,18320000,229,0,6,13.83,80000.0,229,1655.820679681851,8,3,4,2018
1554,528,18210000,207,2,6,23.66,87971.01449275362,205,874.894336432798,8,3,4,2018
1554,312,17600000,223,0,8,28.59,78923.7668161435,223,779.9930045470444,8,3,4,2018
1554,535,17290000,247,0,8,29.4,70000.0,247,840.1360544217688,8,3,4,2018
1554,43,16160000,205,0,6,8.1,78829.26829268293,205,2530.864197530864,8,3,4,2018
1554,39,15360000,136,0,6,4.11,112941.17647058824,136,3309.002433090024,8,3,4,2018
1554,245,14000000,200,0,5,12.5,70000.0,200,1600.0,8,3,4,2018
1554,160,13440000,168,0,4,6.2,80000.0,168,2709.677419354839,8,3,4,2018
1554,55,7580000,139,0,5,10.3,54532.37410071943,139,1349.514563106796,8,3,4,2018
1554,499,7500000,75,2,3,11.01,100000.0,73,681.1989100817439,8,3,4,2018
1554,362,6790000,97,0,8,7.6,70000.0,97,1276.3157894736842,8,3,4,2018
1554,397,1075000,43,0,5,2.57,25000.0,43,1673.1517509727628,8,3,4,2018
1554,94,1040000,13,0,2,1.26,80000.0,13,1031.7460317460318,8,3,4,2018
1554,273,890000,19,0,3,1.71,46842.10526315789,19,1111.111111111111,8,3,4,2018
1554,464,800000,10,0,1,2.82,80000.0,10,354.6099290780142,8,3,4,2018
1554,526,700000,7,0,1,2.54,100000.0,7,275.59055118110234,8,3,4,2018
1554,495,660000,11,0,3,1.29,60000.0,11,852.7131782945736,8,3,4,2018
1554,504,570000,9,0,6,0.75,63333.333333333336,9,1200.0,8,3,4,2018
1550,165,320000,4,0,2,3.33,80000.0,4,120.12012012012012,8,3,4,2018
1512,198,70000,1,0,2,0.29,70000.0,1,344.82758620689657,8,3,4,2018
1512,466,120000,2,0,2,0.58,60000.0,2,344.82758620689657,8,3,4,2018
1512,210,200000,2,0,2,4.17,100000.0,2,47.961630695443645,8,3,4,2018
1512,556,240000,2,0,1,2.04,120000.0,2,98.0392156862745,8,3,4,2018
1558,448,48384998,331,0,7,24.23,146178.2416918429,331,1366.0751134956663,8,3,4,2018
1558,489,32480000,410,7,16,44.98,79219.51219512195,403,911.5162294353048,8,3,4,2018
1558,304,24600000,170,0,4,25.0,144705.88235294115,170,680.0,8,3,4,2018
1558,163,24360000,203,0,7,18.73,120000.0,203,1083.8227442605446,8,3,4,2018
1558,524,18240000,230,0,7,25.08,79304.34782608696,230,917.0653907496014,8,3,4,2018
1558,262,15550000,311,0,3,65.2,50000.0,311,476.9938650306749,8,3,4,2018
1558,518,15520000,212,0,10,31.98,73207.54716981133,212,662.9143214509069,8,3,4,2018
1558,210,11400000,114,0,4,41.3,100000.0,114,276.02905569007265,8,3,4,2018
1558,52,11160000,93,0,7,3.98,120000.0,93,2336.683417085427,8,3,4,2018
1558,352,9680000,121,0,4,28.27,80000.0,121,428.0155642023346,8,3,4,2018
1558,34,9480000,79,0,5,7.67,120000.0,79,1029.986962190352,8,3,4,2018
1558,450,8850000,60,0,4,11.67,147500.0,60,514.1388174807198,8,3,4,2018
1558,51,8580000,76,0,4,3.27,112894.73684210528,76,2324.159021406728,8,3,4,2018
1558,522,6560000,82,2,4,24.12,80000.0,80,339.96683250414594,8,3,4,2018
1558,546,6300000,42,0,4,12.21,150000.0,42,343.98034398034395,8,3,4,2018
1558,431,6240000,104,0,10,27.73,60000.0,104,375.04507753335736,8,3,4,2018
1558,529,6120000,51,0,4,27.72,120000.0,51,183.982683982684,8,3,4,2018
1554,285,1400000,14,0,5,2.0,100000.0,14,700.0,8,3,4,2018
1554,463,1500000,25,0,2,4.03,60000.0,25,620.3473945409429,8,3,4,2018
1554,533,1560000,26,0,2,11.82,60000.0,26,219.96615905245343,8,3,4,2018
1554,56,1600000,19,0,2,2.75,84210.52631578948,19,690.9090909090909,8,3,4,2018
1554,253,6335000,181,0,7,6.55,35000.0,181,2763.3587786259545,8,3,4,2018
1554,184,6320000,79,0,6,5.28,80000.0,79,1496.212121212121,8,3,4,2018
1554,454,6300000,105,0,3,11.67,60000.0,105,899.7429305912597,8,3,4,2018
1554,503,5680000,71,0,4,35.86,80000.0,71,197.9921918572225,8,3,4,2018
1554,314,5670000,81,0,6,5.59,70000.0,81,1449.0161001788908,8,3,4,2018
1554,196,5440000,68,0,4,15.63,80000.0,68,435.0607805502239,8,3,4,2018
1554,243,5280000,88,0,10,4.71,60000.0,88,1868.3651804670912,8,3,4,2018
1554,201,5250000,75,0,4,5.91,70000.0,75,1269.035532994924,8,3,4,2018
1554,158,5110000,73,0,12,2.03,70000.0,73,3596.059113300493,8,3,4,2018
1554,536,5100000,85,0,1,85.0,60000.0,85,100.0,8,3,4,2018
1554,251,5040000,84,0,12,9.33,60000.0,84,900.3215434083602,8,3,4,2018
1554,237,4980000,83,0,3,8.14,60000.0,83,1019.6560196560196,8,3,4,2018
1554,467,4750000,95,0,2,11.88,50000.0,95,799.6632996632997,8,3,4,2018
1554,254,4480000,64,0,10,2.59,70000.0,64,2471.042471042471,8,3,4,2018
1554,306,33960000,566,0,6,22.3,60000.0,566,2538.1165919282507,8,3,4,2018
1554,537,4450000,89,0,2,18.94,50000.0,89,469.9049630411826,8,3,4,2018
1554,88,4440000,37,0,5,1.23,120000.0,37,3008.130081300813,8,3,4,2018
1554,162,4320000,72,0,6,1.45,60000.0,72,4965.517241379311,8,3,4,2018
1554,292,4020000,134,0,4,18.41,30000.0,134,727.8652906029332,8,3,4,2018
1554,476,3950000,79,62,1,14.52,50000.0,17,544.0771349862259,8,3,4,2018
1554,425,3850000,55,0,4,3.44,70000.0,55,1598.8372093023256,8,3,4,2018
1554,324,3780000,54,0,4,6.55,70000.0,54,824.4274809160306,8,3,4,2018
1554,490,3430000,49,0,3,3.25,70000.0,49,1507.6923076923076,8,3,4,2018
1554,381,3030000,62,0,4,9.12,48870.967741935485,62,679.8245614035088,8,3,4,2018
1554,479,2960000,37,0,8,4.28,80000.0,37,864.4859813084113,8,3,4,2018
1554,62,2560000,32,0,8,2.5,80000.0,32,1280.0,8,3,4,2018
1554,299,2050000,51,0,2,5.46,40196.07843137255,51,934.065934065934,8,3,4,2018
1554,466,2040000,35,0,2,10.23,58285.71428571428,35,342.1309872922776,8,3,4,2018
1554,61,1680000,21,0,6,1.09,80000.0,21,1926.605504587156,8,3,4,2018
1554,168,1680000,21,0,6,1.75,80000.0,21,1200.0,8,3,4,2018
1554,333,4440000,74,0,6,5.66,60000.0,74,1307.4204946996467,8,3,4,2018
1554,445,38160000,318,0,12,28.42,120000.0,318,1118.9303307529908,8,3,4,2018
1554,522,38250000,465,0,13,36.61,82258.06451612903,465,1270.1447691887463,8,3,4,2018
1554,396,39000000,390,0,5,25.16,100000.0,390,1550.0794912559618,8,3,4,2018
1499,548,1050000,21,0,2,3.9,50000.0,21,538.4615384615385,8,3,4,2018
1499,154,1190000,17,0,4,1.42,70000.0,17,1197.1830985915494,8,3,4,2018
1499,247,1360000,23,0,2,28.75,59130.434782608696,23,80.0,8,3,4,2018
1499,238,1560000,26,0,3,3.58,60000.0,26,726.2569832402235,8,3,4,2018
1499,266,1650000,11,0,4,1.73,150000.0,11,635.8381502890173,8,3,4,2018
1499,528,1800000,24,0,2,4.7,75000.0,24,510.6382978723404,8,3,4,2018
1499,473,1800000,43,1,1,16.29,41860.46511627907,42,263.9656230816452,8,3,4,2018
1499,453,1820000,26,0,4,26.0,70000.0,26,100.0,8,3,4,2018
1499,291,2030000,29,0,3,5.69,70000.0,29,509.6660808435852,8,3,4,2018
1499,198,2030000,29,100,2,8.43,70000.0,-71,344.0094899169632,8,3,4,2018
1499,72,2160000,18,0,1,17.82,120000.0,18,101.010101010101,8,3,4,2018
1499,484,2460000,41,0,3,9.11,60000.0,41,450.05488474204174,8,3,4,2018
1499,115,2700000,54,0,1,18.69,50000.0,54,288.9245585874799,8,3,4,2018
1499,452,3000000,20,0,2,14.29,150000.0,20,139.95801259622112,8,3,4,2018
1499,474,3140000,34,0,2,73.91,92352.9411764706,34,46.00189419564335,8,3,4,2018
1499,556,3600000,30,0,2,21.43,120000.0,30,139.99066728884742,8,3,4,2018
1499,546,3750000,25,0,3,12.82,150000.0,25,195.00780031201248,8,3,4,2018
1499,518,4860000,54,0,6,8.96,90000.0,54,602.6785714285713,8,3,4,2018
1499,524,4880000,61,0,3,67.78,80000.0,61,89.99704927707288,8,3,4,2018
1499,210,5400000,54,0,3,26.09,100000.0,54,206.97585281717133,8,3,4,2018
1499,450,5700000,38,0,3,11.95,150000.0,38,317.9916317991632,8,3,4,2018
1499,163,6480000,74,0,4,19.53,87567.56756756757,74,378.9042498719918,8,3,4,2018
1499,489,6720000,84,0,4,52.5,80000.0,84,160.0,8,3,4,2018
1499,183,9100000,91,0,6,3.37,100000.0,91,2700.2967359050444,8,3,4,2018
1499,98,9720000,82,0,7,2.66,118536.58536585368,82,3082.706766917293,8,3,4,2018
1499,513,9780000,163,0,2,36.38,60000.0,163,448.0483782297965,8,3,4,2018
1499,485,12000000,80,0,3,26.14,150000.0,80,306.044376434583,8,3,4,2018
1499,304,14400000,96,0,3,18.82,150000.0,96,510.09564293304993,8,3,4,2018
1499,89,23200000,290,0,9,22.66,80000.0,290,1279.7881729920566,8,3,4,2018
1499,43,1040000,13,0,6,2.81,80000.0,13,462.63345195729534,8,3,4,2018
1499,214,1025000,41,0,3,3.93,25000.0,41,1043.2569974554706,8,3,4,2018
1499,181,1000000,10,0,2,2.7,100000.0,10,370.3703703703703,8,3,4,2018
1499,501,850000,17,0,2,4.23,50000.0,17,401.89125295508273,8,3,4,2018
1551,448,13490000,92,0,3,16.14,146630.4347826087,92,570.0123915737298,8,3,4,2018
1551,344,10800000,72,0,3,9.13,150000.0,72,788.6089813800656,8,3,4,2018
1551,524,7600000,95,0,4,46.57,80000.0,95,203.99398754563023,8,3,4,2018
1551,489,6400000,80,0,4,50.0,80000.0,80,160.0,8,3,4,2018
1551,513,3600000,60,0,1,24.19,60000.0,60,248.03637866887144,8,3,4,2018
1551,556,2640000,22,0,1,22.45,120000.0,22,97.9955456570156,8,3,4,2018
1551,529,2520000,21,0,1,44.68,120000.0,21,47.00089525514772,8,3,4,2018
1551,170,840000,12,0,10,0.24,70000.0,12,5000.0,8,3,4,2018
1551,292,810000,27,0,2,7.42,30000.0,27,363.8814016172507,8,3,4,2018
1551,532,700000,10,0,3,1.11,70000.0,10,900.9009009009008,8,3,4,2018
1551,539,640000,8,0,2,2.58,80000.0,8,310.07751937984494,8,3,4,2018
1496,524,1280000,16,0,1,55.17,80000.0,16,29.00126880551024,8,3,4,2018
1560,495,120000,2,0,2,0.35,60000.0,2,571.4285714285714,8,3,4,2018
1560,165,240000,3,0,2,1.15,80000.0,3,260.8695652173913,8,3,4,2018
1499,448,34290000,229,0,6,20.09,149737.99126637555,229,1139.8705823792932,8,3,4,2018
1560,168,320000,4,0,1,6.67,80000.0,4,59.97001499250375,8,3,4,2018
1560,515,550000,11,0,1,2.12,50000.0,11,518.8679245283018,8,3,4,2018
1560,534,560000,8,0,3,3.52,70000.0,8,227.27272727272728,8,3,4,2018
1560,456,600000,10,0,2,5.13,60000.0,10,194.9317738791423,8,3,4,2018
1499,82,240000,3,0,3,0.63,80000.0,3,476.1904761904762,8,3,4,2018
1499,539,240000,4,0,2,1.29,60000.0,4,310.07751937984494,8,3,4,2018
1499,531,240000,4,0,1,7.27,60000.0,4,55.020632737276486,8,3,4,2018
1499,521,300000,5,0,2,1.39,60000.0,5,359.7122302158274,8,3,4,2018
1499,457,350000,7,0,5,0.45,50000.0,7,1555.5555555555554,8,3,4,2018
1499,529,420000,7,0,3,4.86,60000.0,7,144.03292181069958,8,3,4,2018
1499,365,420000,6,0,6,0.32,70000.0,6,1875.0,8,3,4,2018
1499,341,500000,10,0,4,2.27,50000.0,10,440.5286343612335,8,3,4,2018
1499,222,520000,7,0,1,8.33,74285.71428571429,7,84.03361344537815,8,3,4,2018
1499,480,560000,8,0,1,7.27,70000.0,8,110.04126547455296,8,3,4,2018
1499,488,680000,17,0,1,6.39,40000.0,17,266.0406885758999,8,3,4,2018
1560,222,320000,4,0,2,2.38,80000.0,4,168.0672268907563,8,3,4,2018
1558,485,6000000,40,0,4,21.74,150000.0,40,183.99264029438825,8,3,4,2018
1560,428,630000,9,0,2,3.0,70000.0,9,300.0,8,3,4,2018
1560,277,640000,8,0,2,1.1,80000.0,8,727.2727272727273,8,3,4,2018
1554,89,198130000,2460,0,10,61.82,80540.65040650406,2460,3979.294726625688,8,3,4,2018
1554,489,160720000,2021,0,38,62.38,79524.9876298862,2021,3239.8204552741263,8,3,4,2018
1554,352,154640000,1940,0,14,55.49,79711.34020618557,1940,3496.125428005046,8,3,4,2018
1554,163,134560000,1153,0,11,35.71,116704.24978317432,1153,3228.78745449454,8,3,4,2018
1554,71,131700000,901,0,7,37.09,146170.92119866813,901,2429.2262065246696,8,3,4,2018
1554,344,109050000,762,0,6,47.83,143110.23622047243,762,1593.142379259879,8,3,4,2018
1554,524,105840000,1330,0,17,39.24,79578.94736842105,1330,3389.3985728848115,8,3,4,2018
1554,474,93840000,834,0,6,65.88,112517.9856115108,834,1265.938069216758,8,3,4,2018
1554,518,87080000,1205,0,24,41.9,72265.5601659751,1205,2875.8949880668256,8,3,4,2018
1554,450,84150000,582,0,7,31.34,144587.62886597938,582,1857.0516911295472,8,3,4,2018
1554,452,82500000,550,0,6,47.01,150000.0,550,1169.963837481387,8,3,4,2018
1554,485,79500000,534,0,9,46.48,148876.40449438203,534,1148.881239242685,8,3,4,2018
1554,34,77040000,642,0,8,20.32,120000.0,642,3159.448818897638,8,3,4,2018
1554,513,73440000,1224,0,8,62.16,60000.0,1224,1969.111969111969,8,3,4,2018
